time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,VegH_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,soil_moisture_RS,VegH_RS,WCF_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,vpd_RS,x_coord,y_coord
2009-07-15,15.176675987398372,25.044761219914122,40.22143720731249,7.247754583541269,20.78975998185484,0.0483902883938172,48.49545884217178,0.0,107.15579387415995,6.6394454324137016,89.91351937585671,242.63105527688174,335.04067163978493,380.7831037365176,12.834227224913398,0.5,238.0204,10.6958885,384.417,70.34331,306.4539,10.267578,40,7.0,0.4030362,0.9994996,55.919758,32.247204,,1.9967825,3.3801363,0.0,0.0,1168.9111,0.99384236,0.0,0.0,446.6993,0.8789415,20.050991,1.0171915,23.036316,0.9971062,22.364796,131.3181,-14.0633
2009-08-15,23.91420329120284,25.335176072458168,49.249379363661006,7.376193879069595,23.863437492607527,0.0466836563844086,52.37046380298944,1.2,122.48552903151882,6.757104727331675,94.14900679720549,263.02794223205643,357.7681284274193,374.75924410836984,14.368204816750115,0.5,238.0204,10.6958885,384.882,70.34331,309.8831,11.311584,40,8.0,0.37580353,1.0263383,55.919758,32.247204,,1.9967825,3.3801363,0.22102998,0.21343493,1169.0635,0.994008,0.22102998,0.08571135,61.762054,0.24953352,22.525415,1.0132076,25.421509,1.0315436,24.962292,131.3181,-14.0633
2009-09-15,39.456514284540496,13.542047173614918,52.99856145815541,11.115057891730906,28.442864402777776,0.045820053243055554,50.89945956083564,7.8,131.3729573887917,10.521568689487252,101.74520823418574,266.72711814877084,391.97137312500007,378.4498097634774,19.54952579500979,0.5,238.0204,10.6958885,385.098,70.34331,313.771,10.889683,40,9.0,0.36411336,1.0320762,55.919758,32.247204,,1.9967825,3.3801363,0.08000799,0.01726494,1164.4503,0.99031556,0.30103797,0.044258233,0.30103797,0.0046851123,24.200272,0.9987359,29.73132,1.0425307,30.708336,131.3181,-14.0633
2009-10-15,25.96244641262968,23.122159845562784,49.084606258192466,9.924095078624866,29.19368016801075,0.045061795544354834,43.568894977975205,0.0,136.10951549043887,9.091158783196672,105.48357906829214,283.9080122823253,391.6097646505376,375.91507930473904,23.495264350891187,0.5,238.0204,10.6958885,385.213,70.34331,314.9245,11.30348,40,10.0,0.35528997,0.9508332,55.919758,32.247204,,1.9967825,3.3801363,1.3469701,0.047238905,1163.9945,0.9893198,1.6480081,0.04892416,1.6480081,0.038684808,26.653778,1.0545985,30.471025,0.9931002,34.633644,131.3181,-14.0633
2009-11-15,46.05211700204316,4.528182586589495,50.58029958863266,13.091725844296793,30.078264754453787,0.045068828987518156,55.38573723920523,22.000000000000004,123.8957048034422,12.392692334709338,92.68333097795366,259.4481046721362,416.13338930065896,382.9068209299143,19.574127889508127,0.5,238.0204,10.6958885,385.19,70.34331,316.3152,11.69129,40,11.0,0.3640732,0.8469127,55.919758,32.247204,,1.9967825,3.3801363,24.65727,0.21093453,1064.5276,0.90438247,26.084248,0.1755195,26.305279,0.17398769,25.688599,1.0620703,31.473902,1.0208361,28.971897,131.3181,-14.0633
2009-12-15,27.319365832497574,113.97056847120128,141.28993430369886,93.0156496832327,28.32501201612903,0.1186483667876344,71.43111012727019,162.60000000000002,120.3298009651329,85.20878063873198,45.38921170563506,235.51049951277557,421.7697310483871,413.12648995023255,11.295034023358138,0.5,238.0204,10.6958885,385.107,70.34331,316.31625,12.8664055,40,12.0,0.37242267,0.7100769,55.919758,32.247204,,1.9967825,3.3801363,211.763,0.9577295,998.91394,0.8461674,237.76724,0.6472671,238.06828,0.6363045,23.151663,0.99922377,30.299854,1.0101683,18.879217,131.3181,-14.0633
2010-01-15,-52.01312809333505,236.0940889314414,184.08096083810636,137.73376440882663,26.732639516129034,0.15809788347446238,82.29178178452557,365.759998,131.64578272283467,126.17367247367719,21.211909157594576,230.28984753993345,428.20801263440853,396.61277769299863,6.362753171322893,0.5,238.0204,4.2439547,385.073,70.34331,306.13077,4.00473,40,1.0,0.7043843,1.1786507,37.43249,57.425156,,1.9967825,10.910791,474.43372,1.5748692,1159.2013,0.98204744,710.854,1.1200699,712.502,1.0667329,19.359194,0.90133435,28.976044,0.99090314,10.658237,131.3181,-14.0633
2010-02-15,-90.62389154805798,250.1214862709873,159.49759472292934,141.5118174700567,27.13974584821429,0.13167065695684524,81.93919865608862,185.165999,141.12206544350116,143.52405561529895,17.205440567582794,247.94958391784226,422.3564229166667,407.9041322259881,6.650666604188005,0.5,238.0204,4.2439547,384.816,70.34331,304.00656,1.3184319,40,2.0,0.7347896,1.1557187,37.43249,57.425156,,1.9967825,10.910791,168.12976,0.63682127,942.1728,0.80185586,854.3265,1.0939511,880.4107,0.94810486,22.228441,1.0287207,29.538136,1.0219381,12.765016,131.3181,-14.0633
2010-03-15,-159.6739869049102,283.6071462392473,123.93315933433712,160.79500505381293,26.78294661962365,0.08939410079973119,74.70175437259431,58.928,150.72290500936052,147.2993669354971,12.791613667831735,277.85004408908605,405.84627204301074,439.5216596365255,9.117572217668235,0.5,238.0204,4.2439547,384.719,70.34331,305.9855,3.452137,40,3.0,0.7269496,1.1307025,37.43249,57.425156,,1.9967825,10.910791,37.985985,0.20515203,918.61774,0.78205436,680.54944,0.9087064,918.31665,0.82613367,24.149967,1.0902488,29.383373,1.0125016,19.026754,131.3181,-14.0633
2010-04-15,62.92519732386602,89.96058743042306,152.8857847542891,75.39032886463697,26.53092029861111,0.11722155338888889,74.17040314850333,55.20000000000001,129.85903006897223,71.36485760118566,69.9045757537806,240.83593428208331,406.9069547222222,447.56087160560077,9.168454662023303,0.5,238.0204,4.2439547,385.017,70.34331,306.06348,4.0103397,40,4.0,0.6481415,1.089445,37.43249,57.425156,,1.9967825,10.910791,74.03594,1.5134467,992.6537,0.84431624,280.1517,0.5610796,991.0057,0.87393385,20.908464,0.9284957,28.903143,1.0322639,17.885609,131.3181,-14.0633
2010-05-15,66.64040196235743,74.4762804890382,141.11668245139563,44.6886482207916,25.198610527997637,0.11102457703253536,69.08064984982704,14.200000000000001,108.41991385465671,40.937898474661836,59.813925080440775,207.1125022965458,396.05149794091955,413.26168640630925,10.122286239234871,0.5,238.0204,4.2439547,385.399,70.34331,305.6976,5.3119583,40,5.0,0.57440764,1.1489131,37.43249,57.425156,,1.9967825,10.910791,57.70321,8.0341215,1050.3569,0.8933974,169.72513,0.6929501,1024.0516,0.9982118,18.198547,0.89503175,27.23565,1.0574898,17.489914,131.3181,-14.0633
2010-06-15,33.984581548031144,54.518596451165884,88.50317799919702,17.683205452896104,20.959866555555557,0.08908416356944444,53.7165847651265,0.0,107.62660794812501,16.739009606182826,78.26505505171974,234.53675888958335,340.101175,395.6387207252516,11.657047081279801,0.5,238.0204,4.2439547,385.903,70.34331,304.4819,8.2295685,40,6.0,0.5036327,1.1346699,37.43249,57.425156,,1.9967825,10.910791,0.0,0.0,1050.3569,0.8933847,131.73915,2.2930171,812.2886,1.0073354,18.93652,0.9850354,23.10234,0.9877097,19.844383,131.3181,-14.0633
2010-07-15,39.25039597372184,26.59941495705045,65.84981093077229,9.984662933296052,23.826794399752078,0.06428380757544153,52.52491847093264,12.0,104.52126954367955,9.14664313513112,78.69776501155886,224.71660965741225,368.76094310942034,389.33957935189136,14.289350426032025,0.5,238.0204,4.2439547,386.569,70.34331,307.89377,9.147608,40,7.0,0.42625993,1.0570928,37.43249,57.425156,,1.9967825,10.910791,0.35457155,0.25983366,1050.7115,0.89334565,58.05778,6.511668,338.2095,0.66547304,18.57058,0.94208986,25.596167,1.107907,21.061293,131.3181,-14.0633
2010-08-15,57.1082557213452,4.919077784784202,62.02733350612941,12.45335922799576,24.018567805107526,0.060902487365591396,44.236059728766634,1.0,111.47598141424133,11.408140009636497,77.80224160639837,255.9387980467742,358.86481727150544,391.0478253932275,16.9833449002009,0.5,238.0204,4.2439547,387.212,70.34331,309.44046,10.619526,40,8.0,0.37983826,1.0373573,37.43249,57.425156,,1.9967825,10.910791,12.045143,11.6312475,1062.5356,0.90343165,12.399714,4.8083806,182.12485,0.7358281,21.621159,0.97253346,25.67094,1.041665,26.105274,131.3181,-14.0633
2010-09-15,78.16072365260212,24.231319994741845,102.39204364734395,21.506359093212083,28.343880020833332,0.08979834587499999,55.20241727860271,10.400000000000002,126.98429416497149,20.35802572187699,78.4819845261193,262.6857126857986,402.0549639583334,401.3827637040605,17.731200671093646,0.5,238.0204,4.2439547,387.56,70.34331,314.6888,11.501781,40,9.0,0.3706593,1.0506307,37.43249,57.425156,,1.9967825,10.910791,13.616573,2.938323,1076.0721,0.9151537,26.016289,3.824883,157.75543,2.4551783,22.8388,0.9425485,30.037037,1.0532507,28.056026,131.3181,-14.0633
2010-10-15,34.89797346518594,98.62710796266508,133.525081427851,74.28942832072102,27.482976135752686,0.11663029247983872,64.66877346659572,86.4,137.81418190384616,68.05426423526026,50.3811832176946,266.82466967708336,411.11724798387104,405.6037650191479,13.281591793231652,0.5,238.0204,4.2439547,387.557,70.34331,315.61542,12.845814,40,10.0,0.46354136,1.2405374,37.43249,57.425156,,1.9967825,10.910791,127.77446,4.4811134,1202.4996,1.0220467,153.43617,4.5550356,211.49396,4.9645405,22.986029,0.90947825,29.61961,0.9653512,22.773119,131.3181,-14.0633
