time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,VegH_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,soil_moisture_RS,VegH_RS,WCF_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,vpd_RS,x_coord,y_coord
2010-07-15,-4.221889927661431,48.43052274559176,44.20863281793032,21.897516307969784,14.999191385932297,0.19420026816196237,14.556445557815243,0.0,54.843969218918886,20.05964232871664,22.97979072026356,119.9357736549834,347.08115,393.01673650566477,14.689988488162031,0.5,59.031273,5.558786,386.569,73.89171,291.13788,2.6962986,10,7.0,0.69497734,1.0354819,24.28458,69.314644,,7.2518044,31.299751,36.675484,0.89009434,1018.0781,0.88357145,88.669136,0.4274128,639.7664,1.0294068,11.87085,0.9416001,15.291586,1.0629756,7.609125,152.87778,-27.38806
2010-08-15,-23.120326822136384,71.12031047206654,47.99998364993015,36.38898869488547,14.478880551384556,0.25912834969758064,14.319355268392506,16.0,76.52353830831976,33.33483522318212,30.8860797573983,171.7433634581988,325.4995551747312,380.5193476724518,14.237178925291762,0.5,59.031273,5.558786,387.212,73.89171,293.28104,5.3142633,10,8.0,0.667053,1.0662795,24.28458,69.314644,,7.2518044,31.299751,103.97267,2.9701097,1117.9102,0.9702053,152.88737,1.1019342,493.40942,1.0235587,15.268168,0.9687057,14.816779,0.97312766,10.466055,152.87778,-27.38806
2010-09-15,-23.308656945280752,100.56127802598147,77.25262108070072,38.78192521494028,18.825694915484785,0.36899233415212485,10.601169849204085,0.0,93.8097463800045,36.711161924142544,28.99105324097701,163.83583131721142,371.3979117410235,399.3553370816948,19.6744501770335,0.5,59.031273,5.558786,387.56,73.89171,295.39142,3.2869663,10,9.0,0.6746524,1.1150326,24.28458,69.314644,,7.2518044,31.299751,96.44965,2.6639783,1193.1051,1.0337834,237.09781,2.0895822,357.1795,0.933575,17.123241,0.8800806,18.954458,1.0461766,10.034025,152.87778,-27.38806
2010-10-15,-60.437882341708224,163.19610091656517,102.75821857485694,61.76933866789939,19.40262254805495,0.4080264438844086,10.434571620695596,0.0,133.89743929824294,56.584994532391704,34.44839652686329,207.84150508533972,378.64236223118274,397.3050066061966,20.447241563385077,0.5,59.031273,5.558786,387.557,73.89171,299.9524,7.32942,10,10.0,0.7108766,1.1845875,24.28458,69.314644,,7.2518044,31.299751,320.2952,3.8001192,1443.6587,1.2478598,520.7175,3.295458,609.38666,1.667423,19.095577,0.885204,19.472979,0.94640845,9.738943,152.87778,-27.38806
2010-11-15,-73.93446201109,225.56775836918973,151.63329635809973,67.68930338367483,21.392144714717745,0.31803706842726565,55.179927594993906,31.799999999999997,138.6143950260468,64.07502885115146,46.908965812526446,216.98938150776775,388.9201319484748,403.6382521888102,11.59845596897977,0.5,59.031273,5.558786,387.407,73.89171,298.52158,3.6738644,10,11.0,0.72127163,1.1731341,24.28458,69.314644,,7.2518044,31.299751,62.82659,0.65032744,1460.881,1.270545,479.57144,2.2463717,632.4588,1.7955761,21.734703,0.92069805,21.697718,0.9650499,12.314219,152.87778,-27.38806
2010-12-15,-44.20857235516438,254.668850724779,210.4602783696146,68.52655407186455,22.926339838709676,0.4170648698028674,81.41926702209285,410.19999799999994,129.16022840069272,62.77507208435141,31.569536146245134,185.02189076122409,412.49641246870664,392.5954122506057,5.290128329275865,0.5,59.031273,5.558786,387.165,73.89171,300.19858,3.6751747,10,12.0,0.74523056,1.1721051,24.28458,69.314644,,7.2518044,31.299751,418.87088,3.138778,1711.6643,1.4909668,801.9927,2.597655,1039.0905,2.4611115,19.577158,0.80207527,23.37341,0.9696064,9.168511,152.87778,-27.38806
2011-01-15,-60.677153793,280.9581986448,220.28104485179998,83.0549332164982,24.08953543682796,0.4068370599462366,78.67034507666247,473.20000000000005,155.81622173576744,76.08407412634409,39.43521465053764,226.03185551483332,410.359472311828,390.50831530142193,6.524507705743431,0.5,59.031273,5.61489,387.019,73.89171,300.9254,3.2153912,10,1.0,0.75243044,1.1540126,26.813353,66.89587,,7.2518044,29.747078,496.91818,3.4230902,2139.0994,1.8927943,978.61566,2.593,1499.3333,2.8249838,21.626898,0.9147335,24.56003,0.9788067,12.143778,152.87778,-27.38806
2011-02-15,-75.4869819204,251.2103022522,175.7233203318,76.26422736387349,24.456370775179504,0.28706208849503956,78.51746464583445,104.0,154.9716963019756,77.34867239583333,38.10302247023809,229.05833765031988,412.5748892403618,379.71238668632793,6.720877289041355,0.5,59.031273,5.61489,387.091,73.89171,300.20795,1.9103146,10,2.0,0.75965625,1.1134156,26.813353,66.89587,,7.2518044,29.747078,137.75754,0.7666206,2026.5276,1.7709723,1053.5466,2.3192253,1533.118,2.2875946,20.900656,0.95922196,25.147638,1.0202624,12.679075,152.87778,-27.38806
2011-03-15,-32.621099374799996,232.6134566646,199.9923572898,68.73505133681122,22.97030459065809,0.3770377468166806,78.24415903469031,141.60000000000002,119.42286572680086,62.96607002688172,36.339793346774194,188.75043059797974,401.6941488013919,365.8144653458756,6.2109989401385,0.5,59.031273,5.61489,387.146,73.89171,300.19464,3.4402847,10,3.0,0.77354556,1.1019927,26.813353,66.89587,,7.2518044,29.747078,167.30194,1.2511905,1961.1499,1.7085974,801.97766,1.7560561,1603.9705,2.0789692,18.359451,0.95601636,23.604362,1.0097641,11.900162,152.87778,-27.38806
2011-04-15,2.3675212116000015,165.47345260740002,167.840973819,44.987357963808286,20.11344096527778,0.4214856541898148,78.98392643218486,119.79999900000001,95.63084627114792,42.585255208333336,33.14781451388889,159.82549534438124,382.60965576388895,363.072700430513,5.018555436358586,0.5,59.031273,5.61489,387.156,73.89171,297.4859,3.7725506,10,4.0,0.7751933,1.0981094,26.813353,66.89587,,7.2518044,29.747078,115.36748,1.1027033,2008.4292,1.7547868,420.42694,1.015438,1399.0425,1.7677139,14.324627,0.89129966,20.563356,0.9919962,9.042246,152.87778,-27.38806
2011-05-15,17.298297542470117,112.95770017159438,130.2559977140645,33.41367054812952,15.609482909396418,0.4818835232562742,76.55413472304451,64.20000000000002,86.49641513382242,30.609237625780537,34.09582246336809,158.9592145323641,348.64657167622494,379.2896606007884,4.194700492747638,0.5,59.031273,5.61489,387.403,73.89171,292.5247,2.955,10,5.0,0.76186055,1.0774993,26.813353,66.89587,,7.2518044,29.747078,84.16189,0.81305945,2052.8367,1.7819296,366.83133,1.0685185,1420.3779,1.7808709,13.00845,1.0109862,16.419695,0.92102456,9.072255,152.87778,-27.38806
2011-06-15,8.58666288686662,70.11387041291002,78.70053329977664,22.919725138587722,13.685451094444442,0.5172106971006944,73.7458195736121,9.8,54.25634664040694,21.69592500001498,21.505328470628196,126.78956925506665,333.0695446527778,375.4106548924359,4.140626924291036,0.5,59.031273,5.61489,387.832,73.89171,290.18103,2.834015,10,6.0,0.7391727,1.0706825,26.813353,66.89587,,7.2518044,29.747078,11.52488,0.18549958,2052.1223,1.783014,211.05424,0.78421897,1013.0319,1.3957086,12.166297,1.026914,14.1970215,0.9386319,8.297441,152.87778,-27.38806
2011-07-15,-0.38801755208127775,53.37246796076035,52.984450408679066,20.432127572714045,12.923932165692202,0.4759458845766129,68.12884615766508,13.0,66.65754226657124,18.71724470296116,32.389233365051645,159.53836738886355,317.1225065188172,389.9690625320077,4.779532199630338,0.5,59.031273,5.61489,388.2,73.89171,290.86008,3.995883,10,7.0,0.7028093,1.0471512,26.813353,66.89587,,7.2518044,29.747078,15.707529,0.3812133,2031.1545,1.7628019,111.394295,0.5369552,531.8212,0.8557191,13.190451,1.0462713,13.7142,0.9533256,10.145153,152.87778,-27.38806
2011-08-15,9.049460682667894,54.72320905600873,63.77266973867662,29.487932324772743,14.165525956989244,0.4651990125,75.52488585935312,103.6,82.90165170929436,27.012989378756867,33.461662665044756,159.1065958116398,341.8987063172043,401.31196330718836,3.984063746510086,0.5,59.031273,5.61489,388.636,73.89171,292.79294,4.3289795,10,8.0,0.661878,1.0580072,26.813353,66.89587,,7.2518044,29.747078,79.55588,2.2726135,2006.7375,1.7415956,106.788284,0.7696755,473.6196,0.98250544,14.952362,0.948669,15.313965,1.0057815,9.096341,152.87778,-27.38806
2011-09-15,-7.163817604388557,97.86248254173778,90.6986649373492,44.19842136911065,16.133720344444445,0.4975047817708334,69.40020154283616,16.2,111.49197307244376,41.83844393180937,38.572345360409905,218.18532841441598,338.60980374999997,403.0230593345158,5.664338276381634,0.5,59.031273,5.61489,389.128,73.89171,296.98642,6.5520973,10,9.0,0.66778463,1.1036818,26.813353,66.89587,,7.2518044,29.747078,18.362513,0.50718,1928.6506,1.6711076,113.625916,1.001404,324.68018,0.84863013,19.895939,1.0225885,17.284328,0.953995,13.640181,152.87778,-27.38806
2011-10-15,-49.25132726942492,172.71219116394468,123.46086389451976,52.05930703060801,18.778866313449594,0.4932392586888771,73.40574300824161,74.8,114.7657157541972,47.6899326950044,32.7426725112657,198.8905555672985,371.03577067285187,415.9693939537525,5.835302424532827,0.5,59.031273,5.61489,389.262,73.89171,299.48495,6.720667,10,10.0,0.6779789,1.1297675,26.813353,66.89587,,7.2518044,29.747078,82.49147,0.97871405,1690.8467,1.4615226,180.40985,1.1417574,291.80414,0.7984437,20.242811,0.9383857,19.614294,0.9532765,11.549378,152.87778,-27.38806
2011-11-15,-82.06609487002208,233.11998677745314,151.05389190743108,69.50731442148934,22.81565577083333,0.41855959191493053,72.17936141545215,23.2,176.46284600734236,65.79596707737896,52.46539452073411,287.8654865690576,387.48456999999996,409.5580277099426,7.866700269920466,0.5,59.031273,5.61489,389.072,73.89171,304.60477,7.8229885,10,11.0,0.62759364,1.0207686,26.813353,66.89587,,7.2518044,29.747078,18.424807,0.19071792,1646.4451,1.4319323,119.278786,0.55871654,226.06708,0.6418136,24.739859,1.0479987,23.631784,1.0510714,15.871475,152.87778,-27.38806
2011-12-15,-44.35192145529793,209.81168658542683,165.4597651301289,66.7303940996378,21.67405516129032,0.49415753858534944,72.68702128846718,140.4,129.5131397834832,61.129665084704044,31.87782158720749,210.41558173686354,391.8986372983871,415.4655867960543,7.193666544424798,0.5,59.031273,5.61489,388.942,73.89171,302.14038,6.6861515,10,12.0,0.6883763,1.0826842,26.813353,66.89587,,7.2518044,29.747078,162.78209,1.2197956,1390.3563,1.2110875,263.69836,0.85411924,377.32428,0.893702,23.232975,0.95185393,22.304235,0.92525357,12.3639965,152.87778,-27.38806
2012-01-15,-46.033260487601524,227.24412918957245,181.21086870197092,68.55485687709364,23.47207010659262,0.48506383350302423,75.48969852985194,397.199996,133.28310030890543,62.80099941518705,31.321591416600796,206.26833557569304,406.66669090173804,407.3230110221667,7.217751021883665,0.5,59.031273,5.2647066,388.819,73.89171,302.6494,5.4623528,10,1.0,0.66749007,1.0237384,24.952679,69.618515,,7.2518044,36.089848,398.0095,2.7417438,1291.4474,1.1427445,579.2164,1.5347271,759.6262,1.4312574,22.154373,0.93704367,24.037067,0.9579647,12.600938,152.87778,-27.38806
2012-02-15,-34.88948715150542,226.65147560989968,191.76198845839426,75.27568115629873,23.849163031609194,0.5603193971443965,77.2543520317391,206.199999,151.380344785454,73.71344639411502,32.54997381445501,231.90646086418965,406.6450038074712,428.3096094913272,6.855560605498468,0.5,59.031273,5.2647066,388.79,73.89171,300.84436,3.2279282,10,2.0,0.73064536,1.0708948,24.952679,69.618515,,7.2518044,36.089848,174.86716,0.9731356,1328.5571,1.1610194,735.6587,1.6194425,854.9375,1.2756685,20.914793,0.9598708,24.466438,0.9926254,12.297483,152.87778,-27.38806
2012-03-15,-14.370490368953519,192.20920068811589,177.83871031916237,66.87396834472548,22.249943185483872,0.5579382476814516,77.65569086258299,170.6,122.02973726321439,61.26118904219625,29.973924841968735,192.0726911740894,396.88570483870967,417.0136835776045,6.100108773404112,0.5,59.031273,5.2647066,388.826,73.89171,298.72784,2.7545223,10,3.0,0.7730095,1.101229,24.952679,69.618515,,7.2518044,36.089848,178.49637,1.3349096,1339.7516,1.1672214,751.37305,1.6452494,1015.0714,1.3156741,18.064096,0.9406366,22.823328,0.97635245,11.013634,152.87778,-27.38806
2012-04-15,2.906463769371065,119.07320414525097,121.97966791462203,50.49641228617291,19.803050324999997,0.4896493927777778,76.71890342644413,117.39999900000001,104.37104621866041,47.80015323509023,30.94603755955847,176.6981907705097,376.83902486111117,421.9005639764337,5.45146101543427,0.5,59.031273,5.2647066,389.0,73.89171,297.33987,3.6444397,10,4.0,0.7735038,1.095716,24.952679,69.618515,,7.2518044,36.089848,134.35393,1.2841793,1358.7379,1.1871444,487.71747,1.1779617,1066.9337,1.3480889,16.004572,0.99582833,20.54544,0.99113196,10.292153,152.87778,-27.38806
2012-05-15,-11.052564191889601,81.57404335238084,70.52147916049124,41.94800294971182,15.465358926075268,0.4928451489415322,75.48215188055114,28.0,81.52191880708071,38.42727749306037,28.072636996659835,161.01735016779307,344.6101726478495,411.88375176831653,4.3455015036892926,0.5,59.031273,5.2647066,389.287,73.89171,294.0078,4.0821743,10,5.0,0.76777726,1.0858673,24.952679,69.618515,,7.2518044,36.089848,24.317049,0.23491876,1298.8931,1.1274818,337.16733,0.9821122,1072.8259,1.3451099,13.678474,1.063059,16.775644,0.94099075,9.623901,152.87778,-27.38806
