time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,VegH_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,VegH_RS,WCF_RS,bare_RS,grass_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,trees_RS,vpd_RS,x_coord,y_coord
2013-02-15,18.73139413891857,3.928195906156974,22.659590045075543,9.870766328353128,25.810813492063495,0.07645358878968254,39.16299851190476,72.0,137.92643976104299,10.011124447440158,95.05789523071083,280.3337754104638,377.505832514881,368.77504690129035,20.672713561793785,0.5,179.50827,16.64724,391.481,125.021416,39.869995,13.732332,40,2.0,0.22255062,0.92433244,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,27.024204,0.859467,387.2579,0.9285167,52.481194,0.5326144,107.321686,0.5190688,25.317495,0.9979023,26.137663,1.0647473,0.18550818,25.055836,146.2908,-34.9878
2013-03-15,9.42701644387819,16.0821461441978,25.50916258807599,11.310402231864671,22.071326635327235,0.09933254761193605,45.756993420573984,68.0,121.42183945577874,10.361112199859305,73.6515002199481,247.5188658841556,353.40966493738415,372.12512790942446,14.644876826125557,0.5,179.50827,16.64724,391.8,125.021416,33.626007,11.50116,40,3.0,0.2256872,0.86684185,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,35.083035,1.0576057,250.69914,0.59389985,64.792465,0.68257,134.51735,0.65941155,20.636007,0.9865772,22.124847,1.0411712,0.18550818,17.740074,146.2908,-34.9878
2013-04-15,1.686701764102157,20.219792156317546,21.9064939204197,12.069149059354045,17.501168055555556,0.08956819212962963,51.49328009259259,8.0,79.7760778846929,11.424716100320634,48.65403322438809,178.83613015881411,332.3390958101852,394.74737420168094,9.807891387076296,0.5,179.50827,16.64724,392.14,125.021416,26.385986,9.009426,40,4.0,0.2601296,0.898258,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,5.0821075,0.20458221,244.112,0.5781707,67.18935,0.75108397,131.1273,0.68343365,16.11024,1.0382395,17.37656,1.0406846,0.18550818,13.354215,146.2908,-34.9878
2013-05-15,7.9690533652957685,14.8146396785936,22.783693043889368,12.853407552999888,12.62443234767025,0.10269986559139785,64.49647177419355,115.0,51.505449999582474,11.774611996729588,30.61727168368487,127.2033827094803,314.66563413978497,376.48827197685694,5.219415811191784,0.5,179.50827,16.64724,392.466,125.021416,16.007996,3.2946978,40,5.0,0.26472613,0.7816521,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,50.734726,1.42303,282.16284,0.6700337,90.89987,0.9704669,143.38106,0.7459946,10.801088,1.014945,12.713298,1.0023134,0.18550818,7.4507165,146.2908,-34.9878
2013-06-15,7.344142415943444,26.948774199588975,34.29291661553242,14.562628540077082,9.448096662932358,0.24510289913634398,78.33536415347346,96.0,36.03063758772508,13.785056090251977,16.291735716614262,99.54378607862945,304.1863956818247,384.57896855755234,2.572602767919084,0.5,179.50827,16.64724,392.806,125.021416,12.515015,2.4303637,40,6.0,0.45059627,1.1344781,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,52.65553,1.4521838,324.3478,0.7736926,108.47237,1.1211202,173.26483,0.9039377,8.32996,1.006881,10.084651,1.0408033,0.18550818,3.7044861,146.2908,-34.9878
2013-07-15,-9.529486717211382,41.966819007852294,32.43733229064091,18.478440120350257,10.293113719130615,0.22163592050498854,82.83778308528748,44.2,42.70246368704872,16.927531615625522,15.521902297386832,108.64008001606292,310.0254024520131,381.0189235983437,2.1580769476975856,0.5,179.50827,16.64724,393.371,125.021416,13.884003,3.723197,40,7.0,0.5706478,1.1923449,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,43.94637,1.0334649,321.235,0.76933295,147.33662,1.2875082,214.52597,1.0521549,8.892453,1.0024747,10.160806,1.1615111,0.18550818,3.6824305,146.2908,-34.9878
2013-08-15,-42.407385983111425,76.71526060209277,34.307874618981344,30.425805738652123,11.042517577285032,0.2183913408779034,80.57419905990115,36.6,68.26524864783848,27.872146415903835,17.82006806492269,142.5285073885164,314.1294479168283,375.98362741776486,2.5692512681882813,0.5,179.50827,16.64724,393.862,125.021416,14.621002,3.7198029,40,8.0,0.66764516,1.294959,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,29.204756,0.7724793,324.0282,0.77702063,125.806656,1.0790575,216.70653,1.0306818,11.674943,0.9637448,10.901199,1.0734855,0.18550818,5.2457104,146.2908,-34.9878
2013-09-15,-59.398314033921,89.69063061133868,30.292316577417672,34.87447730826513,15.145274746620935,0.1406398079867925,58.97208050917293,62.0,111.84908580241327,33.0123524396448,31.99402606313369,206.8244291457759,325.85221623517424,379.59273200182827,7.121435871009024,0.5,179.50827,16.64724,394.065,125.021416,21.859009,6.8156385,40,9.0,0.6483059,1.2389336,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,36.899563,1.0465238,353.0404,0.8479646,110.05069,0.95208585,218.52306,1.0291061,17.59714,1.0381796,15.04337,1.1768985,0.18550818,10.854146,146.2908,-34.9878
2013-10-15,-3.335313259050637,31.5192179324076,28.18390467335696,32.670468467572114,16.61542361111111,0.08394144041218639,42.90419758064516,13.0,140.76116674144242,29.928413019726303,75.61689803167805,269.944924303181,318.44188653673837,375.82021425635077,10.903929285189934,0.5,179.50827,16.64724,394.126,125.021416,30.650024,14.422129,40,10.0,0.4060285,0.9138393,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,9.632496,0.26256046,354.20074,0.85133487,75.73682,0.6900693,223.07344,0.99502873,23.375656,1.0591694,16.227896,1.010802,0.18550818,15.228622,146.2908,-34.9878
2013-11-15,25.1039859108973,6.109043866996384,31.213029777893684,25.712802378535713,19.62442777777778,0.10091184027777778,39.8378087962963,51.0,167.58824913957267,24.33986570832377,95.28922724145414,318.5338002079838,334.19394180555554,375.9746943068889,13.929105067300686,0.5,179.50827,16.64724,394.086,125.021416,34.556,15.087952,40,11.0,0.24032079,0.8095385,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,30.699165,0.85276896,346.41895,0.83126724,77.231224,0.715466,203.03787,0.9042605,27.184023,1.0451177,19.468048,0.96663743,0.18550818,19.730888,146.2908,-34.9878
2013-12-15,34.054543121890305,0.49995200555725716,34.55449512744756,31.66278493033696,23.97056765232975,0.10079497759856632,35.44382168458782,65.0,175.9817514415354,29.005305072085857,101.68597534193069,334.93079253218417,355.53199451164875,378.21857649371447,19.603153465916876,0.5,179.50827,16.64724,393.929,125.021416,41.317017,17.514729,40,12.0,0.20488998,0.85523134,68.19587,12.952819,0.77821,0.084251255,0.23744339,0.5770484,34.682625,0.9339575,358.3298,0.85912246,75.01428,0.6830577,185.06497,0.8210138,29.190056,1.0354494,23.802288,1.0500897,0.18550818,26.894062,146.2908,-34.9878
2014-01-15,32.943476046219004,0.0,30.29570757991482,20.064699344212144,27.00700716845878,0.09537043458781361,32.73062275985664,49.0,171.18909982790322,18.380654984677015,106.64467439522798,336.787409852146,373.81659059139787,374.68783996687523,24.573876909890114,0.5,179.50827,14.934803,393.791,125.021416,44.93802,18.315369,40,1.0,0.19576976,0.86408615,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,24.592642,0.8113926,380.2372,0.9099533,89.974434,0.8785798,165.71124,0.7755908,28.841812,1.0308881,26.62265,1.0693578,0.107726134,30.58344,146.2908,-34.9878
2014-02-15,29.904136378715606,2.9483119971371403,32.852448375852745,17.044378796672483,25.826039186507938,0.14388602182539684,38.36192956349206,66.0,150.12071086107719,17.286742648609295,87.20578136201914,294.22140502921246,371.5505916170635,381.398906131344,20.964297498586404,0.5,179.50827,14.934803,393.825,125.021416,39.961,13.873852,40,2.0,0.20560946,0.85396975,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,29.758162,0.94641674,382.97116,0.91823846,89.03343,0.90357107,166.26465,0.80415046,25.801607,1.0169837,26.087147,1.0626895,0.107726134,27.339405,146.2908,-34.9878
2014-03-15,27.996088046855593,3.669770172826843,31.66585821968244,5.303468109676602,21.85831989247312,0.12165100806451612,51.48827956989247,90.0,117.76354456283819,4.858344292825011,63.825862281596635,226.58161451603718,361.2501439964158,395.3705911863841,12.924764058687751,0.5,179.50827,14.934803,393.985,125.021416,33.72998,11.621458,40,3.0,0.24391472,0.9368519,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,58.052277,1.7500316,405.9404,0.9616624,112.403076,1.184134,187.41736,0.9187303,20.197758,0.9656251,22.108522,1.040403,0.107726134,15.781904,146.2908,-34.9878
2014-04-15,-2.1734216431775746,41.217594795237225,39.04417315205964,1.1497543008877082,16.91141064814815,0.171555125,65.0257425925926,65.0,78.75372484023634,1.0883630990193216,28.90603811360195,160.66631430240508,340.0437227037037,394.5001305999348,6.80816153356383,0.5,179.50827,14.934803,394.17,125.021416,21.631989,4.3387756,40,4.0,0.56862503,1.9635288,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,41.2905,1.6621652,442.1488,1.0472139,129.10094,1.44317,219.07538,1.1418178,14.384017,0.9269914,17.293213,1.0356928,0.107726134,9.371045,146.2908,-34.9878
2014-05-15,-19.51121118988046,50.582000727630444,31.070789537749985,0.0,13.958526232012545,0.11228151881720431,67.76490815412187,108.0,45.643913310015904,-1.226419773671981,15.619986480123433,114.89658241367383,329.47487762096773,385.22919195421093,5.176238516903256,0.5,179.50827,14.934803,394.363,125.021416,18.995026,4.7817774,40,5.0,0.6213528,1.8346572,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,35.73035,1.0021807,427.1444,1.0143119,135.07312,1.4420701,224.10655,1.1659999,10.442071,0.9812092,14.213248,1.1205691,0.107726134,6.838088,146.2908,-34.9878
2014-06-15,-19.10421074804035,64.76104039866841,45.65682965062807,2.8415945754106082,9.948870356237787,0.26171701388888885,80.07587962962963,78.0,29.890130048079634,2.689867457649486,4.194695637991588,90.85436131473728,315.85358817129634,394.1690427819076,2.4476999698826827,0.5,179.50827,14.934803,394.76,125.021416,12.722015,2.245184,40,6.0,0.6883231,1.7330092,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,59.801895,1.649273,434.29077,1.0359483,136.82275,1.4141366,249.22581,1.3002328,7.6021,0.9189012,10.476831,1.0812789,0.107726134,2.9698577,146.2908,-34.9878
2014-07-15,-35.622290449108704,72.90029387779367,37.27800342868498,6.6578616430526285,8.477854597257444,0.21491939964157708,73.72596146953406,15.0,40.975011290585876,6.099062622234889,11.160425592279912,110.48837426606089,304.3415108333333,392.0255309856755,2.9201551847627147,0.5,179.50827,14.934803,395.296,125.021416,11.731995,2.8667545,40,7.0,0.6596374,1.378285,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,13.527683,0.3181238,403.8721,0.9672424,109.05992,0.95302546,238.16086,1.1680735,9.2360115,1.0412052,8.86524,1.0134112,0.107726134,3.8485239,146.2908,-34.9878
2014-08-15,-25.010802571933226,53.511251930262866,28.500449358329636,5.057118410739558,9.195931040924865,0.1339719982078853,64.59002464157706,6.0,69.81985071836246,4.632670897771273,31.851071776155404,165.5534515900112,292.2651774641577,381.45256250052745,4.1332899538558445,0.5,179.50827,14.934803,395.766,125.021416,17.084991,7.3398256,40,8.0,0.56086344,1.087846,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,7.1757317,0.18980142,381.84305,0.9156608,80.50531,0.6905029,215.57843,1.0253165,13.496676,1.1141255,9.745166,0.9596461,0.107726134,6.3896356,146.2908,-34.9878
2014-09-15,-6.302733215227174,30.17048932234044,23.867756107113266,6.416959540522351,13.043879989390804,0.1001167824074074,55.96046064814814,48.0,105.30946670043866,6.074325589747545,51.3717932730372,217.3712144811011,308.1081565277778,382.46719022630447,6.657090398834675,0.5,179.50827,14.934803,396.004,125.021416,24.960999,11.529222,40,9.0,0.45650837,0.8724023,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,27.084057,0.7681422,372.02756,0.89356965,47.78747,0.41342562,184.61023,0.8693981,18.214537,1.0746043,13.431777,1.0508176,0.107726134,10.494035,146.2908,-34.9878
2014-10-15,22.663763103708693,4.082826244509467,26.74658934821816,4.853059604024059,19.126394254997543,0.09121609318996415,40.809258736559144,19.0,139.8518552718459,4.445738890544143,82.15565532469182,277.71838059069444,332.4798140905018,379.81687214812706,13.2779759884594,0.5,179.50827,14.934803,396.004,125.021416,34.52301,15.88599,40,10.0,0.31934536,0.71874344,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,14.899533,0.40612823,377.2946,0.9068418,49.15932,0.4479108,158.21925,0.7057438,23.85775,1.0810134,18.63702,1.1608615,0.107726134,19.41316,146.2908,-34.9878
2014-11-15,26.90143011368546,0.0,23.774276143979165,23.290569927964626,21.98074953703704,0.08326589814814815,35.8924474537037,46.0,157.1595290293727,22.04696850897145,92.45070763103209,314.37631421244447,345.2811893981481,384.1147963864672,17.21076964921046,0.5,179.50827,14.934803,395.964,125.021416,40.294006,18.395061,40,11.0,0.23996677,0.808346,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,28.824593,0.8006966,375.42,0.9008582,70.80818,0.6559633,151.3135,0.67389804,27.178099,1.0448899,21.898945,1.0873376,0.107726134,23.550909,146.2908,-34.9878
2014-12-15,23.627454651010428,1.279001547490566,24.90645619850099,21.45157254435231,24.098897849462368,0.08334175403225808,36.69056451612903,19.0,174.60017490603718,19.65112693952465,110.43366502456635,332.2900689441308,358.2408591173836,380.2109845630122,19.37680539109412,0.5,179.50827,14.934803,395.892,125.021416,44.587006,20.449427,40,12.0,0.21422766,0.8942078,49.63435,37.73812,0.77821,0.066851385,0.2688164,0.62345743,18.877913,0.5083574,359.6153,0.8622045,62.602036,0.5700355,110.38951,0.489727,28.57925,1.0137825,24.137579,1.0648818,0.107726134,24.072866,146.2908,-34.9878
2015-01-15,31.31651886763187,0.0,29.496847738543593,27.621923569539902,24.529269153225805,0.10347934475806451,45.55917753136201,56.0,164.7724865802001,25.3035960536974,95.06499312846873,298.4070244812368,374.9864431126792,378.91640380570425,17.108228752633753,0.5,179.50827,17.76188,395.925,125.021416,40.389984,15.694868,40,1.0,0.21727127,0.95898926,56.45129,24.672558,0.77821,0.0563004,0.22047532,0.6611035,52.745842,1.7402598,387.76852,0.92797667,100.44835,0.98085517,149.60767,0.70022005,26.218508,0.9371238,24.695116,0.99193406,0.11842121,20.962675,146.2908,-34.9878
