time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,VegH_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,VegH_RS,WCF_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,vpd_RS,x_coord,y_coord
2017-09-15,-34.61558669606516,118.86204451884873,84.24645782278357,48.418652760005585,17.105153868392215,0.08682683682014644,44.652047436464336,0.2,133.32142162610165,45.833335807079365,59.32994480607892,231.9435037321161,324.7359941892681,401.7098333321054,10.90958616788607,24.0,111.03449,13.732212,403.611,21.494888,23.03418,6.774784,30,9.0,0.5694956,1.0963173,32.76949,52.48382,5.165458,27.727325,1.6627108,0.038532592,641.06464,0.8109494,20.097633,0.15820916,138.11562,0.47317043,19.604649,1.1058714,16.259396,1.0573575,17.517591,150.723611,-33.615278
2017-10-15,-11.098155731040592,120.66032803839231,109.56217230735172,56.51939405085933,19.658772452284943,0.10552374273857527,65.30504208318635,55.599999999999994,154.09539492346977,51.77568146773762,69.71254051899167,223.45484533405576,370.06591229838705,405.2606274967892,8.050270114656755,24.0,111.03449,13.732212,403.737,21.494888,28.167511,8.359062,30,10.0,0.5475988,1.0600272,32.76949,52.48382,5.165458,27.727325,52.120087,0.97388095,675.9509,0.85946095,71.59949,0.49697867,161.57419,0.58610153,21.702854,1.0034184,19.808449,1.0970278,13.496811,150.723611,-33.615278
2017-11-15,-12.41155198040794,129.70921360425922,117.29766162385127,59.20805353642396,20.110304604166668,0.10197212472222221,65.93555740529098,29.4,183.1559899304514,56.04663586302848,88.97062590409966,254.938654852875,374.5203087500001,405.52529326417334,8.13284425511671,24.0,111.03449,13.732212,403.847,21.494888,29.2872,8.971249,30,11.0,0.6052644,1.1651114,32.76949,52.48382,5.165458,27.727325,28.223158,0.3513289,674.52344,0.8599002,82.00596,0.46330714,176.22145,0.5719568,24.12244,1.0074188,20.315952,0.9968329,13.218759,150.723611,-33.615278
2017-12-15,34.502228233093675,116.05549719466205,150.5577254277557,73.68648869906457,24.50503176075269,0.1051779310517473,64.27599382732602,59.0,192.2292439585578,67.50192976106064,82.53754296096035,256.69197306803363,407.3373725134409,405.61987774912285,11.209742515594007,24.0,111.03449,13.732212,403.856,21.494888,34.18802,9.067076,30,12.0,0.5688372,1.0964469,32.76949,52.48382,5.165458,27.727325,49.391678,0.6539453,645.5153,0.8246819,129.73492,0.6196168,149.83255,0.44538504,25.846527,1.0192732,25.120943,1.1210836,20.511929,150.723611,-33.615278
2018-01-15,29.485599445813698,123.17462046187987,152.66021990769354,62.88881142567312,24.981902177419354,0.09623132980174731,60.761130392867415,33.2,192.2724254607258,57.610509152490884,96.27407920947849,272.4213171000739,397.7297594758065,400.6042566027975,12.677128381858811,24.0,111.03449,15.543009,403.9,21.494888,36.679535,10.938545,30,1.0,0.5350491,1.0312941,37.874744,46.283337,5.165458,23.769861,30.890358,0.377258,643.20355,0.8172422,108.505196,0.4493336,180.10468,0.4632053,27.409264,1.1409079,25.74099,1.080779,21.261278,150.723611,-33.615278
2018-02-15,21.10830580515497,94.96979280200152,116.07809860715649,50.79417369121108,23.485494791666667,0.10040452779017855,63.07723616261174,109.4,169.74703395712316,51.51644534092076,82.18566314772707,243.83626914010668,391.9338655505952,403.98621029428335,10.8819605276047,24.0,111.03449,15.543009,403.956,21.494888,33.226074,8.91061,30,2.0,0.5046047,0.91741097,37.874744,46.283337,5.165458,23.769861,73.788826,0.6034879,640.39954,0.81292987,154.07086,0.54760027,236.07681,0.50902456,23.52365,1.1074744,24.315464,1.0379204,17.94295,150.723611,-33.615278
2018-03-15,29.06802933311149,99.22345334477279,128.2914826778843,66.6732953803533,22.207552778897853,0.12366972342741936,70.03169652850015,75.4,140.14427730692336,61.07735870117787,51.8681462174228,200.81940489465188,390.3941402553763,409.41880120362623,8.159947456071574,24.0,111.03449,15.543009,404.032,21.494888,28.884552,6.096962,30,3.0,0.6141232,1.0347403,37.874744,46.283337,5.165458,23.769861,62.30324,0.80578834,434.83295,0.5492234,166.98242,0.5932481,296.71735,0.5950803,18.697115,1.0268542,22.78759,1.0675018,13.0648985,150.723611,-33.615278
2018-04-15,-4.013021961277181,102.71132703314873,98.69830507187156,42.70342757376332,21.32391882638889,0.09132815048263888,64.63384490397351,19.6,103.31122070713542,40.42327542244818,43.68808397103102,169.13245856166668,375.7637863888889,406.5682006348725,9.112992171811767,24.0,111.03449,15.543009,404.286,21.494888,26.57962,5.376751,30,4.0,0.6356576,1.0647216,37.874744,46.283337,5.165458,23.769861,16.498549,0.2365865,422.66998,0.5342462,152.59062,0.5665647,261.0958,0.51114446,15.529367,1.0917948,21.20287,1.1665984,14.822105,150.723611,-33.615278
2018-05-15,-21.38573065110373,76.82482055038314,55.43908989927941,30.810711252420425,15.184506791855721,0.09211598386419563,61.79938518802084,6.000000000000001,65.74958291256317,28.22474653858227,30.127910183505,140.6872296086141,327.20469453996,406.7118795110566,6.647695777697335,24.0,111.03449,15.543009,404.532,21.494888,18.272491,3.2740526,30,5.0,0.60382867,1.0031743,37.874744,46.283337,5.165458,23.769861,4.9673023,0.10368855,414.0614,0.5251293,83.76909,0.42967007,237.83995,0.49933034,12.282909,1.123687,14.998439,1.0110102,10.200089,150.723611,-33.615278
2018-06-15,-26.903887866792708,61.301792840174606,34.3979049733819,30.22672988200504,12.535953748611112,0.10728722795486109,69.08056501724288,49.6,42.58465665751112,28.612771774107856,11.176555033469358,99.70207749495833,326.0616182638889,406.8338756975764,4.518838770225104,24.0,111.03449,15.543009,404.807,21.494888,13.255981,1.2794447,30,6.0,0.592866,1.0070422,37.874744,46.283337,5.165458,23.769861,36.159092,0.76575464,374.4399,0.47382176,57.624943,0.34953442,224.60736,0.50322765,9.214417,0.9939713,11.976537,1.0040367,5.769971,150.723611,-33.615278
