time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,VegH_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,soil_moisture_RS,VegH_RS,WCF_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,vpd_RS,x_coord,y_coord
2009-02-15,5.017246486770931,178.65294791408553,183.67019440085647,117.79599744303374,26.074931512673412,0.3434535445422866,94.58619565876272,5.099999999999984,121.4087695826147,119.47100666593403,8.19663598730676,181.82354249999997,442.7165023256272,387.93543768007595,1.8693594485003828,26.0,,3.4653687,383.924,104.84861,302.67712,2.3565788,10,2.0,0.84007853,1.1036519,12.825454,82.76563,,19.855402,71.68523,656.70905,1.172479,3725.5513,1.1941646,2018.7351,1.4739956,2263.1758,1.3446295,19.174213,0.9558649,27.170551,0.99312633,8.9607315,145.42715,-16.238189
2009-03-15,-40.376325865505066,186.9006358595443,146.52430999403924,126.4338586037376,25.409476113054296,0.3202403409120153,89.32722032073211,20.0,127.7760994939488,115.82217572809536,5.6359155756760915,159.2814372960499,427.1530085674708,376.101011521699,3.539213698048069,26.0,,3.4653687,383.596,104.84861,298.13852,-1.4278545,10,3.0,0.8160681,1.0610046,12.825454,82.76563,,19.855402,71.68523,170.11769,0.26551718,2795.3906,0.8946285,1894.2725,1.1067882,2369.293,1.0396389,19.0756,1.0668355,26.41638,0.99751014,11.445616,145.42715,-16.238189
2009-04-15,-56.31990804914006,106.23766368862184,49.91775563948179,99.68781585825445,24.586084756813822,0.3004258565791304,88.17113753854431,301.79999999999995,95.98547735272113,94.36497877693407,5.858916665880773,116.92251487642073,419.6033036141146,376.4594808832965,3.7302217159482685,26.0,,3.4653687,383.5,104.84861,299.9052,1.1817303,10,4.0,0.8118847,1.0346357,12.825454,82.76563,,19.855402,71.68523,324.13278,0.8234624,3023.5803,0.96277887,1150.9595,0.71603036,2571.9941,0.99340206,17.91987,1.0882818,25.573488,1.0139706,11.644392,145.42715,-16.238189
2009-05-15,-84.47398183257701,131.2118519159104,46.73787008333338,106.8225608481668,22.82062042029781,0.3110189062413369,88.51976646955958,194.14999999999998,72.8705957522599,97.85686801712292,-4.193798748783236,123.83545018785854,412.225383095383,377.8549988064728,3.247206059510024,26.0,,3.4653687,383.726,104.84861,296.25247,0.07138443,10,5.0,0.8411119,1.0626824,12.825454,82.76563,,19.855402,71.68523,170.45297,0.93249404,3080.6636,0.98149884,664.7035,0.54056454,2683.4385,1.032404,14.6568775,1.0038409,23.031094,0.97969383,9.488611,145.42715,-16.238189
2009-06-15,-36.82737834136696,140.29691249152967,103.46953415016267,80.08578464814498,22.35442985020283,0.2897975128461796,89.60784943463254,29.900000000000002,90.35801971028536,75.80959923329033,5.950709716941859,116.60972291724696,402.0678130493905,371.0432688022907,2.8556043761433436,26.0,,3.4653687,384.016,104.84861,295.7877,0.15789223,10,6.0,0.8292561,1.0357556,12.825454,82.76563,,19.855402,71.68523,23.809824,0.25881693,3047.7903,0.970409,518.39557,0.77083534,2412.668,1.0120187,15.235764,1.08685,22.479803,1.0293034,10.19862,145.42715,-16.238189
2009-07-15,-48.52705962343027,129.6004498741158,81.07339025068553,83.03567449902735,21.80058406378618,0.27206030724547925,89.22111354083046,77.08846153846154,77.11042311599178,76.06643180660599,2.2143367507747285,102.67428430766164,393.16457086314915,371.9757501777721,2.8614457656324324,26.0,,3.4653687,384.417,104.84861,296.03848,1.6777134,10,7.0,0.82892793,1.0285847,12.825454,82.76563,,19.855402,71.68523,25.700241,0.32840362,2991.8914,0.95153624,219.96304,0.6262656,1370.9225,0.69993365,15.604807,1.1048048,21.210775,1.0048138,11.632005,145.42715,-16.238189
2009-08-15,-64.26308755723439,168.09056578641915,103.82747822918478,81.56041468966731,22.13314097498791,0.2656223634650167,89.74464750530126,25.4,118.25712656975332,74.71499159295388,24.2199983534528,164.88089510935782,395.2832685535855,367.84129168243055,2.7794847651950088,26.0,,3.4653687,384.882,104.84861,295.8874,0.26843643,10,8.0,0.82403827,1.049779,12.825454,82.76563,,19.855402,71.68523,23.51426,0.38069203,3000.9033,0.9534929,73.02432,0.3113977,737.72784,0.5038602,17.886248,1.0562047,22.46896,1.0315161,12.848375,145.42715,-16.238189
2009-09-15,-50.67775065368602,183.6953268718466,133.01757621816057,72.30811036856815,23.4909947488575,0.23421336093577447,83.69541287929404,10.400000000000002,138.20828412765138,68.44721435197485,38.174862107037306,162.14239955954127,403.44089040759604,360.6617011129377,4.806955541090267,26.0,,3.4653687,385.098,104.84861,298.80786,1.235466,10,9.0,0.793852,1.0447423,12.825454,82.76563,,19.855402,71.68523,12.418648,0.22523053,2949.3215,0.93780845,61.63315,0.3186176,580.02875,0.6698174,21.265192,1.054019,24.422401,1.033966,16.251228,145.42715,-16.238189
2009-10-15,-34.209235825039826,183.1471282861485,148.93789246110867,78.7952270916442,23.986582907756173,0.22949643317865087,72.57784391997049,33.0,140.8297902543021,72.1818881392093,42.81471632872936,180.0157903644874,405.3984934742039,347.30341312805376,8.335226274416977,26.0,,3.4653687,385.213,104.84861,302.1771,3.7401676,10,10.0,0.7534442,1.0014875,12.825454,82.76563,,19.855402,71.68523,38.924644,0.4350302,2866.8145,0.91125214,74.85755,0.3638974,294.8206,0.5293577,23.270449,1.0267688,25.286932,0.99209243,17.786776,145.42715,-16.238189
2009-11-15,-14.773987397015926,159.94687150296207,145.17288410594614,90.38321659174322,24.61772227510648,0.28156114171978847,87.0990222012662,212.39999999999998,120.66383510647445,85.5571991626162,15.816416772623713,183.53940739597465,415.36155266104004,369.5239121879709,4.076201069418061,26.0,,3.4653687,385.19,104.84861,299.89453,0.6184349,10,11.0,0.77315354,1.0492842,12.825454,82.76563,,19.855402,71.68523,274.71344,1.5952331,3082.5193,0.9790688,326.05673,1.0360844,399.08105,0.726651,20.774378,0.9536216,26.126102,0.9714622,15.116316,145.42715,-16.238189
2009-12-15,13.298718241163467,188.41746656041386,201.71618480157736,104.84074211185322,25.51295714473246,0.28031100684199306,92.5291533295481,301.2,135.73771336764415,96.04138472432908,15.143238379694628,213.0672870190664,428.13669690399104,380.1179529918797,2.4930731202024994,26.0,,3.4653687,385.107,104.84861,300.90237,0.17966843,10,12.0,0.78373367,1.0578756,12.825454,82.76563,,19.855402,71.68523,177.29047,0.5690977,2965.2295,0.94039875,490.92856,0.85274005,552.5617,0.7184091,22.486477,0.99676436,27.572712,0.9976873,15.757911,145.42715,-16.238189
2010-01-15,21.704374841722828,201.43668637606152,223.14106121778434,125.55200925647735,25.385332483482202,0.3368903618886925,96.75697520882026,1031.0689795918368,115.58150891022086,115.01434061816491,-7.066795738922221,174.70907650992405,441.1816013199223,376.1859805930104,1.0738432715554211,26.0,,3.7360697,385.073,104.84861,300.04755,-0.2694664,10,1.0,0.78654337,1.0403357,11.637647,83.594826,,19.855402,46.549473,859.8169,1.6155602,2757.601,0.8811132,1311.8208,1.3363296,1386.6783,1.1695728,16.853996,0.8506215,27.167019,0.98391414,9.270666,145.42715,-16.238189
2010-02-15,81.42969231798408,140.02600955155913,221.4557018695432,123.07019703278665,26.167059762225936,0.34028280071097594,96.98535816413158,955.2,129.2792597371237,124.8202031413878,6.270197312716737,186.86046924784245,442.19387407225855,390.86627185038463,1.0467694587650878,26.0,,3.7360697,384.816,104.84861,301.15613,0.29916382,10,2.0,0.8017161,1.0532532,11.637647,83.594826,,19.855402,46.549473,723.6076,1.2919188,2824.4995,0.9053472,1760.7151,1.2856002,2086.7717,1.2398219,19.77362,0.98574626,27.70697,1.0127333,10.257047,145.42715,-16.238189
