time,NEE_SOLO_EC,GPP_SOLO_EC,ER_SOLO_EC,ET_EC,Ta_EC,Sws_EC,RH_EC,Precip_EC,Fn_EC,Fe_EC,Fh_EC,Fsd_EC,Fld_EC,CO2_EC,VPD_EC,aspect_RS,BS_RS,CO2_RS,elevation_RS,LST_RS,LST-Tair_RS,Landcover_RS,month_RS,NDVI_RS,NDVI_anom_RS,NPV_RS,PV_RS,soil_moisture_RS,VegH_RS,WCF_RS,rain_RS,rain_anom_RS,rain_cml12_RS,rain_cml12_anom_RS,rain_cml3_RS,rain_cml3_anom_RS,rain_cml6_RS,rain_cml6_anom_RS,srad_RS,srad_anom_RS,tavg_RS,tavg_anom_RS,vpd_RS,x_coord,y_coord
2018-07-15,28.124917091268777,58.595072620153935,86.71998971142271,56.44142683449313,11.334608059811828,0.12320019804771505,77.59983074814846,167.4,33.97175698155911,51.704258094800004,-2.1205131532423636,100.70568404141706,317.490224686001,405.76379851165547,3.0213201758805286,340.57574,9.807585,405.308,195.51875,285.10596,0.7978935,10,7.0,0.68935156,1.0992743,34.12303,54.622044,0.19069077,8.162429,48.707436,162.3415,1.1536388,783.756,1.0309311,355.21695,0.9773935,394.91547,0.902809,9.146363,0.977697,11.15807,1.0762823,3.9173763,116.237,-33.42
2018-08-15,1.7731655178375254,69.86569262238444,71.63885814022196,59.04563382805787,10.412943346774194,0.12591814060819895,74.91519804418361,201.79999999999998,60.977120276415455,54.089892159693385,15.10037628426536,138.20639457185044,308.5691743284877,406.9468167591389,3.179942512345809,340.57574,9.807585,405.782,195.51875,285.81555,2.4293108,10,8.0,0.64857274,1.0306746,34.12303,54.622044,0.18900415,8.162429,48.707436,144.32959,1.2166684,750.7196,0.9882121,432.95978,1.1281888,535.89325,0.9889734,12.086196,0.98057145,10.236247,0.9418698,4.1924434,116.237,-33.42
2018-09-15,-16.633779380558323,92.70414680376516,76.07036742320683,60.33889893571592,11.556554459027778,0.10483987264930555,72.31168431908482,10.0,95.11138302765632,57.11709970241997,37.20943176064,185.39427994257036,311.0737966133804,406.98869221042617,3.790553177614573,340.57574,9.807585,405.993,195.51875,287.19992,2.0764313,10,9.0,0.6214296,1.0508956,34.12303,54.622044,0.14212942,8.162429,48.707436,34.08409,0.37822452,712.86115,0.9389988,340.7552,0.9752118,563.63416,0.9219872,16.900045,1.0339208,11.9734955,0.9647304,6.2130637,116.237,-33.42
2018-10-15,-19.05777307503493,111.26470536704267,92.20693229200775,68.0329084866826,14.473272321390537,0.09359554849126345,69.48636251902433,34.800000000000004,129.5922877897889,62.32285852110381,52.83706957580149,221.16609876390743,331.84276985686904,405.1046571206908,5.068452422088207,340.57574,9.807585,406.039,195.51875,293.794,5.0225716,10,10.0,0.59541726,1.0886289,34.12303,54.622044,0.11398328,8.162429,48.707436,48.73102,1.0901576,714.56244,0.94153315,227.1447,0.897574,582.36163,0.94462854,20.85375,0.97122353,15.621441,1.0779859,9.0414295,116.237,-33.42
2018-11-15,-37.36065341353341,130.5649315162381,93.20427810270468,66.12966036250717,15.12265783263889,0.030961368250000003,61.84066412994863,11.600000000000001,167.02342394872073,62.59866306537329,80.19704413171145,281.48616189989167,326.49757800368025,400.04276648260617,6.613742402044701,340.57574,9.807585,405.967,195.51875,296.83588,7.395891,10,11.0,0.5369609,1.0535442,34.12303,54.622044,0.08125383,8.162429,48.707436,10.193852,0.31696576,717.6737,0.9478004,93.008965,0.5606442,525.96875,0.9568949,25.22464,1.0091169,16.289991,0.9228492,12.432289,116.237,-33.42
2018-12-15,-2.7410456628000013,112.8161552634,110.0751096006,68.3190614299389,19.39083204771505,0.024131871404569894,55.06655240383911,15.6,192.42912395928164,62.58499444612384,106.13054930282394,328.2360669915694,336.7196139379587,397.35812303043554,10.250363489953493,340.57574,9.807585,405.893,195.51875,303.20566,9.76557,10,12.0,0.51200664,1.0490384,34.12303,54.622044,0.075728,8.162429,48.707436,10.23806,0.6711334,697.23303,0.92101246,69.16293,0.761201,409.91812,0.9310463,28.521944,1.0113086,20.290094,1.0043079,18.713133,116.237,-33.42
2019-01-15,-12.424752506333965,116.2405445231564,103.81579201682244,55.498679320807504,20.475950895833332,0.017399428397177417,51.974995325894604,6.799999999999999,196.22469615014168,50.84063604447927,110.9418615705989,344.22952960788666,335.3462048055594,389.08162580239167,11.733286228790364,340.57574,9.781199,405.872,195.51875,306.1097,11.647348,10,1.0,0.49252278,1.0245762,39.825077,49.944416,0.07268964,8.162429,40.026875,6.97115,0.35188964,649.4632,0.8518138,27.40306,0.40039423,254.54774,0.7885345,28.531715,1.0198206,21.312368,0.95799285,20.943876,116.237,-33.42
2019-02-15,-3.899991824201507,93.26295945669801,89.36296763249649,36.6272205371893,21.080444529761902,0.015799136588541665,53.047829069138636,0.2,172.49939349394612,37.148044109642726,113.86760663304861,312.3071485085752,342.74854351960136,376.6193895858952,11.915268794313516,340.57574,9.781199,405.812,195.51875,302.8623,7.149704,10,2.0,0.5000766,1.0316185,39.825077,49.944416,0.066125534,8.162429,40.026875,0.53628266,0.03960448,646.64764,0.84829694,17.745493,0.3589724,110.75446,0.5084999,26.13253,1.0536816,22.562607,1.0066785,20.652102,116.237,-33.42
2019-03-15,11.082753298525429,84.78619632156597,95.86894962009139,42.22478176545431,19.286645260080643,0.03036089634408603,60.336216428960086,50.4,118.47835908349761,38.68082606769664,71.4090654540188,225.09691042472372,346.8670214668459,389.297497101753,8.988608496053414,340.57574,9.781199,405.948,195.51875,298.94852,5.3306503,10,3.0,0.52814054,1.0401975,39.825077,49.944416,0.08412923,8.162429,40.026875,23.78498,1.1464875,664.0894,0.8711824,31.292414,0.57057875,100.45535,0.67945814,19.408752,0.977098,20.467873,1.0084373,15.0890255,116.237,-33.42
2019-04-15,10.96767024093979,68.4163910389216,79.3840612798614,32.86557625058259,16.04714520625,0.026465957534722223,61.35273657243292,45.2,78.96081341484117,31.110716777943466,48.80166690376667,180.61548560194086,324.2316603991744,400.1996830631493,7.113930065997461,340.57574,9.781199,406.352,195.51875,293.7779,4.6233177,10,4.0,0.56586075,1.0457698,39.825077,49.944416,0.086132966,8.162429,40.026875,23.761478,0.60169,657.84735,0.8636196,48.08274,0.6497949,75.48581,0.52995926,15.048746,1.0294329,16.004581,0.9522593,10.786689,116.237,-33.42
2019-05-15,12.737360215470469,67.02875177397557,79.76611198944605,26.884500364988032,12.725913557123658,0.028266390463709674,66.09828880929898,25.0,41.206613410712606,24.628065298512038,23.583256983233998,133.11519857707745,307.1555877152404,405.98112928614427,5.017653063753934,340.57574,9.781199,406.862,195.51875,289.0568,3.8094149,10,5.0,0.5970742,1.0265659,39.825077,49.944416,0.09832395,8.162429,40.026875,21.915209,0.2233459,613.17584,0.8055299,69.46167,0.43934435,87.20715,0.4202002,11.875256,1.1038102,12.097384,0.90014315,7.0341864,116.237,-33.42
2019-06-15,20.974156900292108,49.97431502966276,70.94847192995486,49.73171020133406,11.719243778472224,0.07450576957291667,70.17127120333939,141.6,27.08222997285413,47.07628246527518,-0.32597884298613705,96.35131054864623,316.29107799027776,407.08864893359834,4.128289102700649,340.57574,9.781199,407.409,195.51875,285.24783,0.7924843,10,6.0,0.64584297,1.0430124,39.825077,49.944416,0.18073907,8.162429,40.026875,174.56618,1.3950068,661.4534,0.8703265,220.24286,0.84091455,251.53528,0.794108,8.776214,0.99790573,11.305355,1.0018556,5.3004074,116.237,-33.42
2019-07-15,16.456983881882184,57.061356608829605,73.5183404907118,38.63497237912967,11.246862110887099,0.09323234498655915,76.25595253686568,72.80000000000001,34.54665681549329,35.39231191361729,8.401495594626887,101.46410893637216,317.2533783994722,409.179437167127,3.1837813625324043,340.57574,9.781199,408.009,195.51875,285.1439,1.0630026,10,7.0,0.6455712,1.02946,39.825077,49.944416,0.20264482,8.162429,40.026875,58.88758,0.4184697,557.99945,0.7339772,255.36896,0.7026578,303.4517,0.69371533,9.706809,1.0376056,10.930894,1.0543694,3.947713,116.237,-33.42
2019-08-15,-1.8101583582713123,73.81332985893944,72.00317150066812,50.32287480501178,11.712107643145163,0.08873455087029569,67.28108380867666,119.6,66.81972590856307,46.09924045011084,21.02955790778367,153.6109516636511,307.2394532726428,408.93831869726654,4.526129088588243,340.57574,9.781199,408.513,195.51875,286.30737,2.0497828,10,8.0,0.61122113,0.9713176,39.825077,49.944416,0.15797748,8.162429,40.026875,118.345,0.99762374,532.0149,0.70031947,351.79877,0.9167028,421.26044,0.7774223,13.200753,1.0709972,11.107596,1.0220454,5.7061133,116.237,-33.42
2019-09-15,-2.3260730180947524,80.7503690575216,78.42429603942685,53.23737845554557,13.42155808548611,0.08850180706597223,67.80088571575133,50.0,105.70702541156056,50.39476534665379,41.479115114201974,201.02114398680118,317.5899442762526,409.94842203314994,4.990482500958587,340.57574,9.781199,408.756,195.51875,292.02792,5.431918,10,9.0,0.5696828,0.9633868,39.825077,49.944416,0.13297087,8.162429,40.026875,51.14292,0.56752306,549.0737,0.72325385,228.37549,0.65359086,448.61835,0.7338455,17.785555,1.088095,13.446012,1.0833741,7.8401327,116.237,-33.42
2019-10-15,-22.93006369182487,107.05616831438017,84.1261046225553,56.75651392882137,14.736928751344086,0.04024239569892473,64.77121522370577,44.38461538461539,145.08757001258667,51.99289970719687,66.7700043813936,253.83464640515535,321.4430613127126,406.22247225778824,5.953688294827602,340.57574,9.781199,408.902,195.51875,298.53534,10.171446,10,10.0,0.53005743,0.9691285,39.825077,49.944416,0.094260216,8.162429,40.026875,30.350779,0.67897475,530.6935,0.6992608,199.8387,0.789673,455.20764,0.73837644,22.249414,1.0362239,15.2139,1.0498629,10.568753,116.237,-33.42
2019-11-15,-0.4589304653730908,32.33445429325983,31.875523827886738,23.852620824021372,16.475612248520708,0.06111104107495069,58.5212591526826,3.3999999999999986,187.0196781628671,64.12972874624023,81.44620865317685,313.9269882201779,321.57473514763353,405.2383168785267,7.8501284842172145,340.57574,9.781199,408.935,195.51875,302.10266,10.265371,10,11.0,0.49674967,0.97464776,39.825077,49.944416,0.08332748,8.162429,40.026875,15.064128,0.46840122,535.5637,0.70729566,96.55782,0.5820362,448.35657,0.81569505,26.624004,1.0650988,18.687296,1.0586596,17.981997,116.237,-33.42
